"ID","Age","Genre","Education","CurrentRegime","ConsoRed","ConsoTransfo","ConsoPoultry","QIntentionsConsoT0","QIntentionsTransfoT0","QTransfoIntensityT0","QIntentionsRedT0","QRedIntensityT0","QIntentionsPoulT0","QPoulIntensityT0","Failed_Attention_DB1","QIntentionsConsoT1","QIntentionsTransfoT1","QTransfoIntensityT1","QIntentionsRedT1","QRedIntensityT1","QIntentionsPoulT1","QPoulIntensityT1","consultation_duration","MixedOpinions","ID_Group","DBAttitudesT0.DB1.","DBAttitudesT0.DB2.","DBAttitudesT0.DB3.","DBAttitudesT0.DB4.","DBAttitudesT0.DB5.","DBAttitudesT0.DB6.","DBAttitudesT0.DB7.","DBAttitudesT0.DB8.","DBAttitudesT0.DB9.","DBAttitudesT0.DB10.","DBAttitudesT0.DB11.","DBAttitudesT0.DB12.","DBAttitudesT0.DB13.","DBAttitudesT0.DB14.","DBAttitudesT0.DB15.","DBAttitudesT0.DB16.","DBAttitudesT0.DB17.","DBAttitudesT0.DB18.","DBAttitudesT0.DB19.","DBAttitudesT0.DB20.","DBAttitudesT0.DB21.","DBAttitudesT0.DB22.","DBAttitudesT0.DB23.","DBAttitudesT1.DB1.","DBAttitudesT1.DB2.","DBAttitudesT1.DB3.","DBAttitudesT1.DB4.","DBAttitudesT1.DB5.","DBAttitudesT1.DB6.","DBAttitudesT1.DB7.","DBAttitudesT1.DB8.","DBAttitudesT1.DB9.","DBAttitudesT1.DB10.","DBAttitudesT1.DB11.","DBAttitudesT1.DB12.","DBAttitudesT1.DB13.","DBAttitudesT1.DB14.","DBAttitudesT1.DB15.","DBAttitudesT1.DB16.","DBAttitudesT1.DB17.","DBAttitudesT1.DB18.","DBAttitudesT1.DB19.","DBAttitudesT1.DB20.","DBAttitudesT1.DB21.","DBAttitudesT1.DB22.","DBAttitudesT1.DB23.","Failed_Attention_DB2","QIntentionsTransfoT2","QTransfoIntensityT2","QIntentionsRedT2","QRedIntensityT2","DebateCondition","DBAttitudesT2.DB1.","DBAttitudesT2.DB2.","DBAttitudesT2.DB3.","DBAttitudesT2.DB4.","DBAttitudesT2.DB5.","DBAttitudesT2.DB6.","DBAttitudesT2.DB7.","DBAttitudesT2.DB8.","DBAttitudesT2.DB9.","DBAttitudesT2.DB10.","DBAttitudesT2.DB11.","DBAttitudesT2.DB12.","DBAttitudesT2.DB13.","DBAttitudesT2.DB14.","DBAttitudesT2.DB15.","DBAttitudesT2.DB16.","DBAttitudesT2.DB17.","DBAttitudesT2.DB18.","DBAttitudesT2.DB19.","DBAttitudesT2.DB20.","DBAttitudesT2.DB21.","DBAttitudesT2.DB22.","DBAttitudesT2.DB23.","TransformedNumberTotalBefore","TransformedQuantTotalBefore","RedNumberTotalBefore","RedQuantTotalBefore","PoultryNumberTotalBefore","PoultryQuantTotalBefore","FishNumberTotalBefore","TotalTargetMeatBefore","TotalQuantTargetMeatBefore","Physical1","Nature1","QuantityRed1","QuantityTransfo1","QuantityPoultry1","QuantityFish1","QuantityAnimals1","QuantityVegetals1","Context1","DBAttitudesT3.DB1.","DBAttitudesT3.DB2.","DBAttitudesT3.DB3.","DBAttitudesT3.DB4.","DBAttitudesT3.DB5.","DBAttitudesT3.DB6.","DBAttitudesT3.DB7.","DBAttitudesT3.DB8.","DBAttitudesT3.DB9.","DBAttitudesT3.DB10.","DBAttitudesT3.DB11.","DBAttitudesT3.DB12.","DBAttitudesT3.DB13.","DBAttitudesT3.DB14.","DBAttitudesT3.DB15.","DBAttitudesT3.DB16.","DBAttitudesT3.DB17.","DBAttitudesT3.DB18.","DBAttitudesT3.DB19.","DBAttitudesT3.DB20.","DBAttitudesT3.DB21.","DBAttitudesT3.DB22.","DBAttitudesT3.DB23.","Failed_Attention_Final","TransformedNumberTotalAfter","TransformedQuantTotalAfter","RedNumberTotalAfter","RedQuantTotalAfter","PoultryNumberTotalAfter","PoultryQuantTotalAfter","FishNumberTotalAfter","TotalTargetMeatAfter","TotalQuantTargetMeatAfter","Physical2","Nature2","QuantityRed2","QuantityTransfo2","QuantityPoultry2","QuantityFish2","QuantityAnimals2","QuantityVegetals2","Context2","RespectChallenge","MeatDiminishRed","MeatDiminishTransfo","Perceptions.Perc1.","Perceptions.Perc2.","Perceptions.Perc3.","Failed_Attention_Confirmation","perceived_norms","self_control","environmental_prepotency","perceived_control","DBFactor1T0","DBFactor2T0","DBFactor3T0","DBFactor4T0","DBFactor5T0","DB_IndexT0","DBFactor1T1","DBFactor2T1","DBFactor3T1","DBFactor4T1","DBFactor5T1","DB_IndexT1","DBFactor1T2","DBFactor2T2","DBFactor3T2","DBFactor4T2","DBFactor5T2","DB_IndexT2","DBFactor1T3","DBFactor2T3","DBFactor3T3","DBFactor4T3","DBFactor5T3","DB_IndexT3","Pro_reduction","Attention_failed","Condition","Red_reduction","Processed_reduction","Poultry_reduction","Fish_increase","Eat_Target_Meat","Het","Hom","ID_Group_all"
304,61,0,14,"A2","A1","A1","A1","A1","A1",0.428571428571429,"A1",0.142857142857143,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,29,NA,NA,7,4,2,4,6,7,7,7,4,2,2,2,2,4,4,3,5,1,4,5,4,2,6,6,5,4,5,4,6,6,5,6,6,4,4,4,4,4,7,6,3,4,2,4,4,5,0,0,NA,0,NA,0,4,5,4,5,4,6,6,5,7,6,4,4,4,4,5,7,6,3,4,2,3,4,4,6,300,2,100,0,0,2,8,400,"A3",0,0,0,1,0,0,0,0,4,4,4,4,4,7,6,6,4,7,4,4,4,3,7,6,5,2,4,2,4,4,7,0,1,100,3,300,0,0,1,4,400,"A2",0,1,1,0,0,0,0,0,2,0,0,6,2,2,0,15,47,4,7.5,5,5,2.5,4,3.33333333333333,1.72222222222222,5,5.75,4,5.66666666666667,3,1.15277777777778,4.66666666666667,6,4,6,3,1,4.5,5.75,3.75,6,2.66666666666667,0.986111111111112,1,0,"Control",0,1,0,0,1,0,0,"304"
305,24,0,17,"A5","A2","A2","A2","","A4",NA,"A4",NA,"A4",NA,0,"A4","A4",NA,"A4",NA,"A4",NA,33,NA,NA,7,7,6,7,7,7,7,7,5,7,1,1,1,2,3,5,4,1,1,1,1,1,7,7,7,7,7,7,7,7,7,5,7,1,1,1,1,4,5,4,1,1,1,1,1,7,0,2,NA,2,NA,0,7,7,7,7,7,6,7,6,5,6,1,1,1,1,4,5,3,1,1,1,2,1,7,0,0,0,0,0,0,0,0,0,"A1",0,2,2,2,2,0,0,0,7,7,7,7,7,7,7,7,5,7,1,1,1,1,4,4,4,1,1,1,1,3,7,0,0,0,0,0,0,0,0,0,0,"A2",0,2,2,2,2,0,0,0,1,2,2,4,4,4,0,8,45,4,9.5,6.83333333333333,6.5,1.25,4,1,4.58333333333333,7,6.5,1,4.33333333333333,1,4.63888888888889,6.83333333333333,6,1,4,1,4.41666666666667,7,6.5,1,4,1,4.75,1,0,"Control",0,0,0,0,0,0,0,"305"
306,47,0,11,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.571428571428571,"A1",0.142857142857143,"A3",NA,48,NA,NA,3,3,4,5,4,3,5,5,5,7,5,5,6,6,5,7,7,6,5,4,7,5,4,4,5,3,5,4,5,6,5,6,7,5,5,5,4,5,6,5,6,4,4,7,5,4,0,1,0.285714285714286,1,0.142857142857143,0,4,5,5,5,4,6,7,6,7,7,5,5,4,4,5,5,5,4,4,4,6,4,4,4,375,1,100,7,450,0,5,475,"A2",0,0,0,0,0,0,0,0,4,4,5,5,4,5,6,5,6,7,4,4,4,5,5,5,5,5,3,4,6,4,5,0,8,600,0,0,2,200,0,8,600,"A2",0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,16.5,41,4,9.5,3.66666666666667,5.5,5.5,6.33333333333333,5,-1.02777777777778,4.33333333333333,6,4.75,5.33333333333333,4.66666666666667,0.249999999999999,4.83333333333333,6.75,4.5,5,4,1.29166666666667,4.5,6,4.25,5,4,0.833333333333333,0,0,"Control",1,0,1,0,1,0,0,"306"
307,46,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,20,NA,NA,4,2,4,5,4,4,4,4,3,3,5,5,5,5,5,4,4,5,3,4,4,4,4,3,5,4,3,4,5,5,4,3,3,5,5,5,4,5,4,4,5,3,4,4,3,4,0,0,NA,1,0.142857142857143,0,3,5,4,4,4,4,5,5,3,3,5,5,5,4,5,4,4,5,3,4,5,4,4,6,450,3,300,2,200,0,9,750,"A2",0,0,0,0,0,0,0,0,4,4,4,2,3,4,4,5,3,3,3,5,4,5,5,4,4,5,4,4,4,3,4,0,6,300,1,100,0,0,1,7,400,"A2",0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,13.5,48,3.66666666666667,7,3.83333333333333,3.5,5,4.33333333333333,4,-0.777777777777777,4,3.75,4.75,4.33333333333333,4,-0.486111111111111,4,4,4.75,4.33333333333333,4,-0.361111111111111,3.5,3.75,4.25,4.33333333333333,4.33333333333333,-0.680555555555554,0,0,"Control",1,0,1,1,1,0,0,"307"
308,29,0,17,"A1","A1","A1","A1","A1","A1",0.107142857142857,"A1",0.428571428571429,"A2",NA,0,"A1","A3",NA,"A1",0.428571428571429,"A3",NA,58,NA,NA,5,4,5,5,5,7,7,5,5,7,3,3,3,4,6,5,7,4,3,4,3,3,7,5,4,5,6,6,7,7,7,6,7,3,3,3,5,5,6,7,4,3,4,2,1,6,0,1,0.142857142857143,1,0.428571428571429,0,6,4,5,6,6,7,7,7,6,7,3,3,2,5,5,6,7,3,3,4,2,1,7,2,75,3,300,2,200,0,5,375,"A2",0,0,0,0,0,0,0,0,5,4,5,5,6,7,6,6,6,7,2,2,3,5,5,6,7,3,3,3,2,1,7,0,1,50,4,500,0,0,0,5,550,"A1",1,0,0,1,0,0,0,1,0,0,0,5,4,4,0,9,51,3.66666666666667,9,5.16666666666667,6,3.25,6,3.66666666666667,1.27777777777778,5.5,6.75,3.5,6,3.66666666666667,1.73611111111111,5.66666666666667,6.75,3.25,6,3.33333333333333,2.01388888888889,5.33333333333333,6.25,3,6,3,1.79166666666667,1,0,"Control",0,1,1,0,1,0,0,"308"
309,49,0,15,"A2","A1","A1","A1","A1","A1",0.285714285714286,"A1",0.285714285714286,"A1",0.285714285714286,0,"A1","A1",0.142857142857143,"A1",0.142857142857143,"A1",0.285714285714286,38,NA,NA,5,5,6,6,5,5,5,6,4,6,4,5,3,4,5,3,4,2,2,2,5,3,5,6,6,4,6,6,3,4,5,4,5,4,5,5,4,5,2,5,1,1,1,2,3,6,0,1,0.142857142857143,1,0.142857142857143,0,6,6,6,5,6,3,5,4,5,6,5,4,2,4,5,2,4,1,1,1,5,2,7,2,75,2,175,0,0,1,4,250,"A2",0,0,1,1,0,0,0,0,5,4,5,6,6,3,4,4,3,5,4,4,2,2,5,3,4,1,1,1,5,2,7,0,1,12.5,1,75,1,75,1,2,87.5,"A1",0,1,1,1,0,0,0,1,1,0,1,5,5,5,0,13,58,3.66666666666667,8,5.33333333333333,5.25,4,4,2,1.95833333333333,5.16666666666667,4.5,4.5,4,1,1.66666666666667,5.33333333333333,5,3.75,3.66666666666667,1,2.36111111111111,4.83333333333333,4,3,4,1,1.75,1,0,"Control",1,1,0,0,1,0,0,"309"
310,45,0,11,"A1","A1","A1","A1","A1","A1",0.142857142857143,"A1",0.107142857142857,"A1",0.142857142857143,0,"A1","A1",0.285714285714286,"A1",0.142857142857143,"A1",0.285714285714286,40,NA,NA,7,4,7,7,7,7,7,7,4,7,3,5,3,1,7,7,7,1,1,1,1,1,7,7,4,7,6,7,7,7,6,5,7,2,1,2,1,5,7,6,2,3,3,3,1,6,0,1,0.142857142857143,1,0,0,7,6,7,6,7,7,7,7,6,6,2,1,2,1,4,6,6,2,2,2,1,1,7,4,300,0,0,4,400,4,4,300,"A2",0,1,0,0,0,0,0,0,7,5,6,7,7,7,7,6,6,6,2,2,2,2,5,6,6,3,2,2,1,1,6,0,1,50,1,100,0,0,1,2,150,"A2",1,1,1,1,0,0,0,0,1,1,1,7,7,7,0,12,59,3.33333333333333,9.5,6.5,6.25,3,7,1,2.70833333333333,6.33333333333333,6.25,1.5,6,2.66666666666667,2.90277777777778,6.66666666666667,6.5,1.5,5.33333333333333,2,3.63888888888889,6.5,6.25,2,5.66666666666667,2.33333333333333,3.04166666666667,1,0,"Control",0,1,1,0,1,0,0,"310"
311,35,0,17,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,50,NA,NA,7,5,4,7,5,5,7,5,5,5,4,4,4,2,5,3,4,2,2,2,3,2,7,7,4,4,7,7,6,7,7,7,7,3,3,2,3,7,6,3,2,3,1,4,2,7,0,1,0.142857142857143,1,0,0,7,5,3,5,7,3,7,6,6,4,2,2,5,3,7,4,2,3,2,2,3,1,7,2,25,1,180,3,175,0,3,205,"A2",1,0,0,0,0,1,0,1,7,5,4,5,6,4,7,6,6,5,4,6,6,3,6,4,4,2,2,1,5,3,7,0,0,0,3,410,1,50,0,3,410,"A1",0,0,0,0,2,0,0,1,1,0,1,3,4,2,0,16.5,53,4,8.5,5.5,5.5,3.5,4,2,2.33333333333333,5.83333333333333,7,2.75,5.33333333333333,2,3.05555555555556,5,5.75,3,4.33333333333333,2.33333333333333,2.15277777777778,5.16666666666667,6,4.75,4.66666666666667,1.66666666666667,1.88888888888889,1,0,"Control",0,1,1,0,1,0,0,"311"
312,26,1,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.428571428571429,"A1",0.428571428571429,"A1",0.428571428571429,74,NA,NA,1,3,2,5,2,2,5,5,4,3,7,6,5,5,7,7,7,4,4,7,7,6,4,4,3,5,6,5,6,6,5,3,5,6,6,5,3,7,6,6,5,4,5,5,5,4,0,1,0.428571428571429,1,0.428571428571429,0,5,3,5,6,5,5,6,6,4,5,5,5,5,4,6,6,6,5,4,5,4,5,5,2,150,6,475,4,300,2,8,625,"A3",0,0,0,0,0,0,0,0,4,3,4,6,5,6,6,5,5,5,5,5,6,5,7,6,6,6,4,4,3,6,5,0,2,200,6,720,4,280,7,8,920,"A2",0,1,1,0,1,0,0,1,1,1,0,7,6,5,0,15,49,4.33333333333333,9.5,2.5,4.25,5.75,7,5,-2.54166666666667,4.83333333333333,4.75,5,6.33333333333333,4.66666666666667,-0.541666666666667,4.83333333333333,5.25,4.75,6,4.66666666666667,-0.0972222222222232,4.66666666666667,5.25,5.25,6.33333333333333,4.66666666666667,-0.458333333333333,0,0,"Control",0,0,0,1,1,0,0,"312"
313,29,0,17,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,16,NA,NA,5,4,3,5,3,2,3,6,1,1,7,5,2,1,7,6,5,1,2,4,7,2,4,6,3,5,6,6,6,6,5,1,1,7,7,7,4,7,7,7,1,4,7,7,1,5,0,0,NA,0,NA,0,5,2,3,7,5,1,7,4,1,1,6,7,7,4,7,7,7,3,1,6,7,2,4,5,300,2,300,1,100,3,7,600,"A2",0,0,0,1,0,0,0,0,5,3,5,5,4,2,5,5,1,1,7,5,5,2,7,7,6,3,5,5,7,2,4,0,2,100,1,200,3,400,2,3,300,"A2",0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,18,50,5,9.5,3.66666666666667,2.75,3.75,6,2.33333333333333,-0.819444444444445,5.33333333333333,3.25,6.25,7,4,-1.45833333333333,3.83333333333333,3.25,6,7,3.33333333333333,-1.90277777777778,4,3,4.75,6.66666666666667,4.33333333333333,-1.75,0,0,"Control",1,1,0,0,1,0,0,"313"
314,33,0,17,"A2","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A3",NA,"A1",0.107142857142857,"A3",NA,47,NA,NA,5,4,5,7,4,6,7,7,5,4,2,1,2,4,7,4,4,2,1,1,1,1,7,7,6,7,7,4,6,7,7,3,7,2,1,2,4,7,6,4,2,1,1,2,4,7,0,1,0.142857142857143,1,0.285714285714286,0,7,6,6,7,4,6,7,7,4,7,3,2,3,5,7,5,4,1,1,1,4,3,7,2,100,1,100,3,250,2,3,200,"A2",0,0,0,0,0,0,0,1,7,5,7,7,4,6,7,7,5,7,3,1,3,5,7,6,4,1,2,1,3,4,7,1,2,125,1,75,0,0,0,3,200,"A3",0,0,0,0,0,0,1,1,1,0,1,2,4,1,0,11,47,4,10,5.16666666666667,5.75,2.25,5,1.33333333333333,2.59722222222222,6.16666666666667,6,2.25,5.66666666666667,1.33333333333333,3,6,6.25,3.25,5.33333333333333,1,2.93055555555556,6,6.5,3,5.66666666666667,1.33333333333333,2.91666666666667,1,0,"Control",0,0,1,0,1,0,0,"314"
315,41,1,17,"A2","A1","A1","A1","A1","A3",NA,"A1",0.142857142857143,"A3",NA,1,"A3","A3",NA,"A3",NA,"A3",NA,24,NA,NA,6,5,7,7,5,7,7,7,5,7,4,4,4,2,4,3,5,3,2,1,4,4,7,5,4,6,7,5,6,7,7,6,7,2,3,5,2,6,4,5,3,1,1,5,4,7,0,1,0.428571428571429,1,0.285714285714286,0,6,4,5,7,7,7,7,7,6,7,4,4,5,2,5,5,5,2,2,3,5,4,7,5,400,1,100,0,0,2,6,500,"A2",0,0,0,1,0,0,0,0,6,4,6,7,6,5,7,7,6,6,5,5,6,2,5,5,5,3,2,2,5,3,7,0,0,0,1,100,4,325,0,1,100,"A2",0,0,1,0,0,0,0,0,0,0,0,5,5,2,0,10,48,4,9,6.16666666666667,6.5,3.5,4,2,3.16666666666667,5.5,6.75,3,5,1.66666666666667,2.90277777777778,6,6.75,3.75,5,2.33333333333333,2.68055555555556,5.66666666666667,6.5,4.5,5,2.33333333333333,2.13888888888889,1,1,"Control",0,1,0,0,1,0,0,"315"
316,42,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,4,NA,NA,5,5,5,7,3,5,5,3,3,2,6,6,4,7,7,5,7,3,3,7,4,2,4,7,4,4,6,7,3,5,4,1,4,5,7,5,7,7,7,7,3,1,7,5,5,6,1,0,NA,0,NA,0,5,3,3,5,5,5,6,5,6,6,6,5,6,7,7,6,7,2,3,6,5,6,5,5,150,3,300,0,0,0,8,450,"A2",0,0,1,1,0,0,0,0,6,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,6,3,4,4,2,4,4,1,0,0,10,100,10,100,0,10,100,"A2",0,0,0,0,0,0,0,0,2,0,0,6,5,2,1,14,49,4,9.5,5,3.25,5.75,6.33333333333333,4.33333333333333,-1.34722222222222,5.16666666666667,3.5,6,7,3.66666666666667,-1.22222222222222,4.33333333333333,5.75,6,6.66666666666667,3.66666666666667,-0.402777777777779,5,3.75,4,4.66666666666667,3.66666666666667,0.263888888888888,0,1,"Control",0,1,0,0,1,0,0,"316"
317,46,0,14,"A2","A1","A1","A1","A1","A1",0.142857142857143,"A1",0.142857142857143,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,28,NA,NA,4,4,5,7,6,4,7,7,6,7,4,4,3,4,4,3,4,2,1,3,4,5,5,5,5,5,7,7,7,6,5,7,7,4,5,4,3,6,5,5,1,1,1,5,4,6,0,1,0.428571428571429,1,0.142857142857143,0,5,5,6,5,5,6,6,6,7,7,4,4,3,2,6,5,6,1,1,1,6,4,6,5,350,1,100,2,200,2,6,450,"A2",0,0,0,1,0,0,1,0,6,5,5,5,5,5,5,4,7,6,4,5,3,4,6,5,5,1,1,3,5,4,7,0,3,200,0,0,0,0,1,3,200,"A2",1,1,1,1,0,0,1,0,1,1,1,5,4,5,1,13,60,3.66666666666667,8,5,6.75,3.75,3.66666666666667,2,2.73611111111111,6,6.25,4,5.33333333333333,1,2.68055555555556,5.33333333333333,6.5,3.25,5.66666666666667,1,2.61111111111111,5.16666666666667,5.5,4,5.33333333333333,1.66666666666667,1.66666666666667,1,0,"Control",1,1,1,0,1,0,0,"317"
318,28,0,11,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.428571428571429,"A1",0.285714285714286,"A3",NA,16,NA,NA,4,4,2,5,4,4,5,5,3,5,6,5,4,4,5,7,7,7,6,6,5,4,4,4,6,4,6,4,5,5,6,6,7,6,5,6,4,6,7,7,5,4,4,6,4,5,0,1,0.428571428571429,1,0.285714285714286,0,5,5,5,6,4,6,5,6,5,7,6,6,6,5,6,7,7,4,4,6,6,4,4,2,300,3,400,6,800,0,5,700,"A2",0,1,1,0,0,0,0,0,5,5,5,6,5,7,6,7,5,7,5,5,5,4,4,7,7,4,4,4,4,3,5,0,9,500,1,100,0,0,0,10,600,"A2",1,1,1,1,0,0,1,1,1,1,1,6,7,6,0,13.5,39,4.33333333333333,10,3.83333333333333,4.5,4.75,6.33333333333333,6.33333333333333,-1.63888888888889,4.83333333333333,6,5.25,6.66666666666667,4.33333333333333,-8.88178419700125e-16,5.16666666666667,5.75,5.75,6.66666666666667,4.66666666666667,-0.236111111111112,5.5,6.25,4.75,6,4,0.958333333333333,0,0,"Control",1,0,1,0,1,0,0,"318"
319,39,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.428571428571429,"A1",0.285714285714286,"A2",NA,26,NA,NA,3,2,2,4,4,3,5,5,5,3,5,5,5,5,1,5,5,5,5,7,5,4,2,4,2,3,5,4,5,5,5,4,5,5,5,3,5,3,5,5,5,5,5,4,4,3,0,1,0.285714285714286,1,0.285714285714286,0,4,3,3,5,4,5,5,5,4,5,5,5,4,5,3,5,5,5,5,5,5,4,4,5,250,6,600,2,200,0,11,850,"A3",0,0,0,0,2,0,0,1,3,3,5,5,5,5,6,5,4,5,5,5,5,5,3,7,7,5,5,6,6,5,3,0,3,150,3,300,1,100,0,6,450,"A3",1,0,1,1,2,0,0,0,1,1,1,5,5,5,0,17,50,4,9,3,4.5,5,3.66666666666667,5.66666666666667,-1.02777777777778,3.83333333333333,4.75,4.5,4.33333333333333,5,-0.319444444444444,4,4.75,4.75,4.33333333333333,5,-0.319444444444444,4.33333333333333,5,5,5.66666666666667,5.33333333333333,-0.666666666666667,0,0,"Control",1,1,1,0,1,0,0,"319"
320,43,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,73,NA,NA,2,5,3,5,4,5,4,3,4,4,5,6,7,5,5,7,6,4,4,5,5,5,4,5,5,4,5,6,4,6,3,4,7,5,5,4,4,4,7,6,3,3,3,3,4,6,0,0,NA,0,NA,0,5,4,5,5,5,4,5,4,4,7,4,5,5,4,6,6,6,3,3,3,5,4,5,1,100,5,540,2,200,2,6,640,"A2",0,0,0,0,0,0,0,0,5,4,5,5,4,4,4,4,4,5,5,5,4,4,5,5,5,4,4,3,4,5,5,0,0,0,3,500,3,300,2,3,500,"A2",0,0,0,0,0,0,0,0,0,1,1,5,5,4,0,15.5,53,3.66666666666667,8,4,3.75,5.75,6,4.33333333333333,-1.48611111111111,4.83333333333333,5,4.5,5.66666666666667,3,0.527777777777777,4.66666666666667,5,4.5,6,3,0.333333333333334,4.5,4.25,4.5,5,3.66666666666667,-0.0138888888888884,0,0,"Control",1,1,0,0,1,0,0,"320"
321,33,0,15,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.428571428571429,"A1",0.142857142857143,"A3",NA,140,NA,NA,3,4,4,5,4,5,5,4,4,5,5,5,4,5,5,5,4,5,4,4,5,4,4,7,4,5,5,6,7,7,5,6,7,6,5,6,6,7,7,7,4,3,3,4,4,5,0,1,0,1,0.142857142857143,0,7,5,5,6,7,2,7,6,7,7,7,5,6,4,7,7,7,4,4,2,4,2,7,4,250,3,480,1,100,1,7,730,"A2",0,0,0,0,0,0,0,0,5,5,5,5,5,4,7,4,5,7,7,5,4,3,7,5,5,4,3,4,4,4,5,0,1,50,1,50,1,50,1,2,100,"A2",1,1,1,0,1,1,1,1,1,1,1,7,7,6,0,14,52,4.33333333333333,8,4.16666666666667,4.5,4.75,4.66666666666667,4.33333333333333,-0.249999999999999,5.66666666666667,6.25,5.75,7,3.33333333333333,0.597222222222223,5.33333333333333,6.75,5.5,7,3.33333333333333,0.763888888888888,4.83333333333333,5.75,4.75,5.66666666666667,3.66666666666667,0.597222222222221,0,0,"Control",1,1,0,0,1,0,0,"321"
322,57,1,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,29,NA,NA,4,4,3,5,4,2,4,5,3,3,6,6,6,4,7,7,6,5,4,5,6,3,4,6,5,4,7,5,7,5,5,5,4,6,6,6,3,7,7,6,5,3,6,6,3,4,0,1,0.285714285714286,1,0.285714285714286,0,5,4,3,6,6,7,6,5,5,5,6,5,5,3,7,7,6,5,3,6,5,3,5,6,300,6,575,2,200,0,12,875,"A2",0,0,0,1,0,0,0,0,3,4,3,5,4,5,6,5,4,4,6,5,5,3,7,6,6,5,3,5,5,2,5,0,7,350,3,300,3,300,0,10,650,"A2",0,0,0,1,0,0,0,1,0,0,0,6,5,3,0,15,48,4,8.5,3.66666666666667,3.75,5.5,6.66666666666667,4.66666666666667,-1.90277777777778,5.66666666666667,4.75,5.25,6.66666666666667,4.66666666666667,-0.319444444444445,5.16666666666667,5.25,4.75,6.66666666666667,4.66666666666667,-0.152777777777778,4,4.75,4.75,6.33333333333333,4.33333333333333,-0.763888888888888,0,0,"Control",1,0,0,0,1,0,0,"322"
323,61,0,11,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.285714285714286,"A3",NA,"A2",NA,62,NA,NA,3,1,1,5,1,5,4,5,4,5,5,5,5,7,5,5,7,3,3,7,6,4,2,2,4,2,7,2,5,7,7,5,7,2,5,5,3,5,5,6,1,1,7,7,2,4,0,1,0.142857142857143,0,NA,0,2,2,4,2,3,5,7,7,4,5,6,4,6,3,6,5,5,1,1,5,5,4,3,4,400,4,500,3,500,3,8,900,"A2",0,0,0,0,0,0,0,0,5,5,3,5,5,4,6,6,4,6,7,5,7,4,7,5,7,3,2,5,5,4,2,0,1,150,1,100,7,1000,7,2,250,"A2",0,0,1,0,0,0,0,1,1,0,1,5,3,3,0,11,50,3.66666666666667,9,2.66666666666667,4.5,5.5,5.66666666666667,4.33333333333333,-1.58333333333333,3.66666666666667,6.5,3.75,5.33333333333333,3,1.05555555555556,3,5.75,4.75,5.33333333333333,2.33333333333333,0.236111111111112,4.5,5.5,5.75,6.33333333333333,3.33333333333333,-0.138888888888888,0,0,"Control",1,1,0,1,1,0,0,"323"
